year,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
1995,AS,87786194.16128518,38708276.65325202,252981.65440540775,32306.786748265076,88552016.29229699,39465241.73626232,262248.71524850075,30095.1812124778,725813.332966676,725813.332966676,438500.96564090974,438500.96564090974,66296.12829630557,66296.12829630557,0,0,655552.8405491629,655552.8405491629,355486.70690730994,355486.70690730994,65751.89987524418,65751.89987524418,0,0,4,0,0
1995,AZ,31957242404.915688,12129460841.128042,388785000.0000003,47070999.999999985,34602427659.27449,11956644722.476706,383582499.99999994,50101999.99999995,276672221.320401,276672221.320401,90889991.42695895,90889991.42695895,5744000,5744000,2514999.999999998,2514999.999999998,302405141.51987135,302405141.51987135,97818613.03245232,97818613.03245232,7003250.000000002,7003250.000000002,2051250.0000000002,2051250.0000000002,797,0,0
1995,CA,376846037115.6039,258102563900.01,3242594484.9666786,1154503946.290881,379674702815.31036,258784035646.01804,3343932242.579205,1146439713.1408644,6953084166.985814,6953084166.985814,5690225094.86946,5690225094.86946,35576915.88601748,35576915.88601748,30468267.578867525,30468267.578867525,6825911453.078515,6825911453.078515,5619437433.200767,5619437433.200767,39468460.97331461,39468460.97331461,42243638.7447099,42243638.7447099,6586,32,3663870000
1995,CO,28426395898.32088,17492737955.259457,817760816.1035811,286144125.5550067,28692934521.97233,17622707800.2609,822084831.6912807,291126100.69472706,182233695.5809904,182233695.5809904,118564848.24987718,118564848.24987718,9871999.999999993,9871999.999999993,5034999.999999996,5034999.999999996,183846260.08250412,183846260.08250412,119686010.55793282,119686010.55793282,8944499.999999996,8944499.999999996,5270000,5270000,845,104,6354481000
1995,CT,49299014931.57665,33596475300.735165,5493070.043316816,13885583.934929142,49653709046.85939,34045304966.899597,4629049.835019199,13809154.245167116,864131206.5245146,864131206.5245146,671877775.2401125,671877775.2401125,373646.04849603324,373646.04849603324,601000,601000,870540281.097877,870540281.097877,663046484.0085104,663046484.0085104,336704.8179543904,336704.8179543904,505820.9205110674,505820.9205110674,1207,0,0
1995,DC,7917244480.912181,5472931218.619974,2024894.7980384603,4338205.423247861,7957106993.958202,5515301887.824484,1881204.6750761117,3849715.834058151,117906087.67539959,117906087.67539959,80018972.1691762,80018972.1691762,28191.135973650868,28191.135973650868,61817.817772286726,61817.817772286726,123323564.79635412,123323564.79635412,85937672.12904555,85937672.12904555,73518.06048030521,73518.06048030521,72919.22916060347,72919.22916060347,227,0,0
1995,DE,74664925363.45883,5869935049.372153,41008000,35895000,78578861664.69034,5877551854.859443,38133500.00000001,35988000.00000001,1220305653.7697754,1220305653.7697754,145650794.946348,145650794.946348,18566000,18566000,5386999.999999998,5386999.999999998,1319786807.5262141,1319786807.5262141,134197386.40674497,134197386.40674497,14185750,14185750,5275999.999999999,5275999.999999999,259,0,0
1995,FL,145917467059.34128,102404198067.8348,403001015.64848816,707506019.3031071,146064904724.47043,103646053444.39815,412621924.55833197,731846024.8182877,1720955563.1550999,1720955563.1550999,1435741614.2769046,1435741614.2769046,6911000.179441593,6911000.179441593,30318001.23299102,30318001.23299102,1706213260.685039,1706213260.685039,1437611481.2378454,1437611481.2378454,7153833.476624372,7153833.476624372,30175084.475530297,30175084.475530297,4219,13,1263852000
1995,FM,101088439.92954713,30692964.6066093,266075.3694501366,33978.90744289345,102375794.45314895,31175607.67122915,275822.0708199975,31652.83458438665,622830.9506221977,622830.9506221977,325648.10509664746,325648.10509664746,69727.45462912148,69727.45462912148,0,0,1881703.640275098,1881703.640275098,310862.9903433035,310862.9903433035,69155.05826884188,69155.05826884188,0,0,5,0,0
1995,GA,74993715486.57204,32846310121.930157,589706908.0199012,823715836.774974,79177405269.22414,34463763677.555916,555797412.6774293,825946120.647412,510408872.34241253,510408872.34241253,240021688.7807162,240021688.7807162,5453999.999999998,5453999.999999998,9239000.000000004,9239000.000000004,575318616.9974492,575318616.9974492,259886161.8796187,259886161.8796187,6054998.46760989,6054998.46760989,9346499.999999996,9346499.999999996,2074,82,3785996000
1995,GU,3241424240.3507104,1097210899.2040987,3041870.4473144533,287762.8200810232,3292091071.049724,1099949589.3174262,3169017.5552566424,272815.32129379327,80505407.32269582,80505407.32269582,43442914.568773374,43442914.568773374,402195.5685634078,402195.5685634078,0,0,81213502.87394215,81213502.87394215,42409360.669002876,42409360.669002876,398182.5980057328,398182.5980057328,0,0,33,0,0
1995,HI,22663229964.736683,13926358613.01214,30929821.844223566,41456965.246557385,22922135152.301952,14136207563.166641,30459935.584307313,36067644.05622747,305189088.38821375,305189088.38821375,202922100.42207602,202922100.42207602,6843516.480785903,6843516.480785903,1414000,1414000,313647705.86053395,313647705.86053395,205829104.83271655,205829104.83271655,6787337.692302214,6787337.692302214,1273250,1273250,406,0,0
1995,IA,28723093278.952072,14338538864.627567,3436045084.3310432,2083327131.779695,29418439787.90675,14778240774.426313,3500110354.492371,2109345747.0067618,198055786.68851033,198055786.68851033,69039617.58756205,69039617.58756205,30489012.318348665,30489012.318348665,16605005.57620818,16605005.57620818,199655538.94679072,199655538.94679072,65873142.050476775,65873142.050476775,30176586.871739194,30176586.871739194,13732085.030783439,13732085.030783439,1397,759,38743205000
1995,ID,9945364679.528938,3881105039.1338778,940633546.4057871,44302971.47679938,9895919966.890076,3895811790.9199324,901311303.1939995,45535718.79736092,44457862.482038975,44457862.482038975,10980486.561451882,10980486.561451882,11037998.411848525,11037998.411848525,1470000.000000002,1470000.000000002,47636335.98499271,47636335.98499271,13601199.878026158,13601199.878026158,12479999.405577589,12479999.405577589,1268250.0000000002,1268250.0000000002,389,29,3753026000
1995,IL,164457660036.00095,85657717252.27173,2282431243.6500793,1851703950.4864476,166148041702.58884,87376584653.89995,2345289827.6499515,1864972144.6610796,1812751407.5337303,1812751407.5337303,949206578.0771508,949206578.0771508,25265000.000000007,25265000.000000007,18875000.000000007,18875000.000000007,1798320311.006693,1798320311.006693,952466033.2135745,952466033.2135745,22867250.000000022,22867250.000000022,17314083.333333332,17314083.333333332,3439,394,17262822000
1995,IN,55717398583.934814,32245948630.582287,989786999.7513455,1037322998.7682059,55903505478.47138,32335756126.94905,943407833.1497093,1027937665.5410298,424188989.7931681,424188989.7931681,254102512.06091136,254102512.06091136,12609000.000000004,12609000.000000004,10698000.000000002,10698000.000000002,441832366.58001167,441832366.58001167,253142356.63133833,253142356.63133833,11458416.66666666,11458416.66666666,9969749.999999998,9969749.999999998,2184,91,7539924000
1995,KS,24000851283.81542,14431958038.392874,2258789054.5345182,923120101.5794352,24038811269.362663,14460725425.798176,2241829976.291993,923258594.8010755,215520924.25387847,215520924.25387847,127449205.2307157,127449205.2307157,33445050.55300983,33445050.55300983,18267909.378604494,18267909.378604494,217529602.06332883,217529602.06332883,123547179.7928311,123547179.7928311,31679127.895864,31679127.895864,17424660.352679636,17424660.352679636,1221,458,16520046000
1995,KY,37238262348.87045,21546540342.41382,511794990.5463687,902250491.7293915,37774781009.42968,21880541507.185863,507612074.20815104,910947277.8323534,315386407.0390745,315386407.0390745,184867274.7586352,184867274.7586352,6152999.999999994,6152999.999999994,11834999.999999994,11834999.999999994,315864582.1241917,315864582.1241917,185753740.1331995,185753740.1331995,5115083.333333328,5115083.333333328,10484083.333333338,10484083.333333338,1483,89,4766160000
1995,LA,24947004000.000034,13222596000.000004,500116000,244263000.00000018,25687874833.33333,13488238250.000013,460312083.3333334,250232083.33333337,252660000.00000003,252660000.00000003,133477000,133477000,16441999.999999996,16441999.999999996,5045000.000000001,5045000.000000001,252094333.33333316,252094333.33333316,135273750.0000001,135273750.0000001,13951249.999999993,13951249.999999993,5058916.666666666,5058916.666666666,1416,62,3964761000
1995,MA,94142347956.05371,53453556384.7611,39704717.091260344,13442988.752141315,94801737757.618,53559981064.32382,42095597.688937165,14731731.829246659,1220797716.9871616,1220797716.9871616,876203125.2797761,876203125.2797761,5102000.000000001,5102000.000000001,666000,666000,1191283860.5842485,1191283860.5842485,854495966.1239933,854495966.1239933,4012500,4012500,556000.0000000001,556000.0000000001,1929,0,0
1995,MD,46735210773.55338,27648351052.764294,61483140.066828236,117112910.35258289,47048066998.56974,27875722853.39169,58152485.60442848,115969270.23780513,588745077.4591748,588745077.4591748,412298109.67215264,412298109.67215264,165191.44381850152,165191.44381850152,3029413.2640595264,3029413.2640595264,590085212.9915394,590085212.9915394,401543464.27327645,401543464.27327645,814347.3203523047,814347.3203523047,2842369.371837726,2842369.371837726,1765,0,0
1995,ME,11347542710.783651,7568152679.410579,57446999.99999996,10884000.000000002,11307481196.416605,7570173463.707297,61704750.00000002,11533749.999999998,155112286.89886132,155112286.89886132,104455275.69993299,104455275.69993299,1203000.0000000002,1203000.0000000002,55999.99999999998,55999.99999999998,150022805.39182854,150022805.39182854,104325232.34092431,104325232.34092431,1218250,1218250,106250.00000000009,106250.00000000009,485,0,0
1995,MH,43878710.60397138,17628566.046897743,143603.83379818362,18338.793955851554,44669894.154722415,17885893.836022887,148864.2368429695,17083.386584377153,360604.03026460845,360604.03026460845,183223.636008337,183223.636008337,37632.682147256186,37632.682147256186,0,0,376754.32652274356,376754.32652274356,173437.83236733498,173437.83236733498,37323.75347055023,37323.75347055023,0,0,5,0,0
1995,MI,97319735903.90247,50221530213.9892,396201064.30463564,280220090.76900333,98000377027.94186,50181495911.518036,388270310.99428606,277015258.02650744,649491791.1314553,649491791.1314553,413427216.2166896,413427216.2166896,4750004.512337393,4750004.512337393,5604999.9999999935,5604999.9999999935,671251325.1452849,671251325.1452849,405036616.2512261,405036616.2512261,5619003.838238204,5619003.838238204,4989000.042815013,4989000.042815013,2930,30,2168506000
1995,MN,47602559546.08669,22155477708.683,2325856002.0524015,1206547000.8409808,47313255794.373276,22005048316.85855,2282016252.179227,1215525417.1596909,261665457.1542743,261665457.1542743,129240353.7657382,129240353.7657382,31512999.999999996,31512999.999999996,14053000.000000006,14053000.000000006,272901508.5786168,272901508.5786168,135296023.63080445,135296023.63080445,28593166.666666687,28593166.666666687,15119833.333333328,15119833.333333328,1459,414,16304795000
1995,MO,52810907426.85128,31835759826.632786,1415094217.168929,1359756547.4673111,53043490347.37937,32067627532.077286,1402081915.279424,1367470736.3214018,460237007.68996334,460237007.68996334,292562554.2522161,292562554.2522161,14223947.314384462,14223947.314384462,16035089.465087913,16035089.465087913,477332594.8787373,477332594.8787373,295698360.4541096,295698360.4541096,13116119.733611979,13116119.733611979,13467338.705745518,13467338.705745518,1848,315,14728660000
1995,MP,378850595.1647073,175048128.5071972,856789.0938493671,98903.94701457661,386005696.48059,177428689.7972272,918488.005530137,92740.24876034536,3702895.18907315,3702895.18907315,2112146.4325133823,2112146.4325133823,163475.34555409141,163475.34555409141,0,0,3767166.3948379336,3767166.3948379336,2039377.8387045716,2039377.8387045716,161506.0648996332,161506.0648996332,0,0,9,0,0
1995,MS,16513253608.806276,9069662971.54335,533692009.74286216,581652020.666144,16295063554.177715,8944021887.549486,519675423.61264086,559303018.2788785,140601420.03588536,140601420.03588536,80532336.10131094,80532336.10131094,7212000.000000003,7212000.000000003,5739999.999999998,5739999.999999998,136689210.82976708,136689210.82976708,80453094.59894885,80453094.59894885,5915500,5915500,4924750.000000006,4924750.000000006,1079,58,4571657000
1995,MT,6263657464.640237,3054198873.2012095,715361185.7519906,266549069.37698227,6234261347.115996,3070796418.000913,693454789.6954777,266446414.64834663,43409108.617172375,43409108.617172375,14740500.44319126,14740500.44319126,10806386.164526362,10806386.164526362,2415000,2415000,42559028.05253625,42559028.05253625,14807782.80857681,14807782.80857681,10335782.36520505,10335782.36520505,2706000,2706000,267,72,3076562000
1995,NC,82613778527.34706,44291276711.49036,567215477.3732204,559368504.7913076,88035769517.86,45525140800.818924,493245563.80135465,551706792.5019931,454541787.62309897,454541787.62309897,280020055.52586216,280020055.52586216,1904374.2706564306,1904374.2706564306,3298057.673447074,3298057.673447074,547744764.0018759,547744764.0018759,329454637.5488359,329454637.5488359,1963303.2777148273,1963303.2777148273,4269392.953819462,4269392.953819462,2439,0,0
1995,ND,7377006095.275283,3625835862.1052446,1210556974.2153342,388756942.48659664,7408223117.160298,3646305234.7802224,1214936464.3758514,400122353.79654527,60582033.145679146,60582033.145679146,32473790.668920394,32473790.668920394,14046965.942547945,14046965.942547945,4421987.796827805,4421987.796827805,59559436.31681513,59559436.31681513,33214052.55725109,33214052.55725109,11651992.745777223,11651992.745777223,3539746.1924823676,3539746.1924823676,372,238,13971619000
1995,NE,19010263504.933117,7967682091.852459,3073452986.89718,1162265307.856292,19281572766.690254,8093135521.63788,3141095229.8971095,1168901558.0284781,147394392.00651446,147394392.00651446,60562162.70726492,60562162.70726492,31429000.089675386,31429000.089675386,14658998.942502767,14658998.942502767,147823139.772219,147823139.772219,60322572.6249982,60322572.6249982,30074000.111284755,30074000.111284755,14037748.320565067,14037748.320565067,863,466,31647619000
1995,NH,11900644058.133043,7857032639.871348,3948999.999999998,8018999.876867806,12571327861.54376,8052104400.298388,3994499.999999999,7878249.873246272,153951077.88289514,153951077.88289514,112746627.14584558,112746627.14584558,0,0,505000.0000000001,505000.0000000001,165280414.61171147,165280414.61171147,117615694.07053827,117615694.07053827,0,0,509499.9999999999,509499.9999999999,400,0,0
1995,NJ,90160311605.80644,63168338104.16014,15987064.42121627,32889937.64292341,91967473528.00618,64858815359.5242,15183521.897216298,33057539.637501713,1588220256.9351368,1588220256.9351368,1203459073.7560031,1203459073.7560031,1172860.346957249,1172860.346957249,1914000.0000000005,1914000.0000000005,1550096445.5587764,1550096445.5587764,1179779787.8277698,1179779787.8277698,910178.0462421617,910178.0462421617,1631750,1631750,2930,0,0
1995,NM,8820895745.3693,4953367947.908203,246195985.1484802,126174983.85810032,8831931621.878532,4987909662.187641,247487233.69470984,124708984.03972034,97377578.59042764,97377578.59042764,67757082.36007911,67757082.36007911,2920999.92384113,2920999.92384113,3755999.7396554914,3755999.7396554914,97784959.58714564,97784959.58714564,65736229.47657475,65736229.47657475,3220999.839310183,3220999.839310183,3142749.8490325934,3142749.8490325934,461,20,1478329000
1995,NV,22224951600.73506,6298179152.411754,20696002.787377417,1799000.0000000002,21698067767.901134,6317920527.840786,18225002.488181844,2682000.29077175,288109869.41238225,288109869.41238225,55383520.00820131,55383520.00820131,0,0,36000,36000,279017746.5610678,279017746.5610678,52554475.2282387,52554475.2282387,0,0,48500,48500,349,0,0
1995,NY,511517714577.4762,181834869378.54932,544310834.9973906,170701356.0983671,515773073193.1303,182921834271.2808,551030256.2454815,171537166.0435057,11132165814.664612,11132165814.664612,6192465267.585626,6192465267.585626,12639314.457636878,12639314.457636878,10976873.213390782,10976873.213390782,10928084692.875996,10928084692.875996,5958166805.436682,5958166805.436682,12192599.44871155,12192599.44871155,10628003.934939915,10628003.934939915,4796,0,0
1995,OH,135760701759.4405,69578870748.21388,620045702.6187986,747598989.2966241,137984788193.41092,70778440061.01178,602764959.2230719,746935191.2906046,996806691.6699448,996806691.6699448,456740416.48571676,456740416.48571676,6409999.174591346,6409999.174591346,6478995.531104738,6478995.531104738,1063402983.2075229,1063402983.2075229,487778349.1677155,487778349.1677155,7213747.818096116,7213747.818096116,6231246.811426089,6231246.811426089,3947,32,2150816000
